User_Id,User_Name,Platform,State,Region,Date,Followers,Likes,Shares,Views,Comments,Content_Id,Revenue_Source,Revenue
ymbwj6I0Ik,Aayush Apte,Instagram,Rajasthan,West,18-01-2023,168244,44112,11426,4758429,8377,x1ApcUeQMPjD,Sponsorship,3615607.93
ELzL8iQekk,Manjari Vohra,Facebook,Nagaland,Unknown,27-12-2020,888819,39290,13664,2628891,7876,7132BifZbgpm,Consultancy,834798.32
pSBub5FKPu,Devansh Sant,Youtube,Karnataka,South,04-04-2022,915714,8678,41292,2802156,730,gHfJfzd1nAbv,Consultancy,2210398.04
c2qY3aON0y,Oorja Ganguly,Youtube,Mizoram,Unknown,18-03-2021,382634,73859,25166,2266568,7979,X43C5KKZDNdC,Sponsorship,8512705.39
R4Skab1tOj,Gokul Raju,Twitter / X,Sikkim,East,21-09-2020,772743,97730,42673,3341108,3881,rMfQLgcBYKe2,Consultancy,2226214.99
Yo11UZdIiO,Alia Rau,Snapchat,Kerala,South,03-07-2023,687932,44010,17712,3196072,9622,lUXaG6y0RwqE,Consultancy,5707786.61
FUmvQGaRKn,Zaina Raju,Facebook,Uttarakhand,North,12-10-2021,174808,57135,12459,886623,9887,7G6iceanOT05,Consultancy,3552632.84
YwibwlLkEe,Oorja Bajwa,Youtube,Manipur,Unknown,09-02-2024,46869,62810,35296,1538868,6641,wVhFFxmNRLWO,Sponsorship,113965.64
DMYka4Juwj,Vritika Bora,Youtube,Madhya Pradesh,Central,28-11-2020,128622,97858,36,4832623,6300,ivoA9Lv9QCTz,Sponsorship,4653411.58
L1MlktoBFi,Aarush Upadhyay,Youtube,Chhattisgarh,Central,18-09-2021,973267,88618,28698,3248664,1576,4REiWUz1CoJi,Collaboration,4250384.51
eBpZtnmJzt,Anay Agrawal,Twitter / X,Sikkim,East,11-05-2020,621430,95328,38104,2141463,611,Exqw3c8PQ3uJ,Sponsorship,4249625.61
D65kmIGSa9,Tushar Dugar,Snapchat,Karnataka,South,02-04-2022,397015,93440,21328,4848744,448,KDXWWf2NIEx6,Consultancy,3351631.78
0eHU4OkpLo,Kavya Ahluwalia,Youtube,Punjab,North,16-03-2021,491318,20274,18533,2752375,72,2ICOUpF88wGm,Consultancy,1477001.43
ibapkGFXl0,Aarna Dave,Facebook,Jharkhand,East,24-05-2023,387781,68952,32049,1461978,6429,cjiT6I7M60Is,Patrion,1245416.94
2BVs9Pn59H,Tarini Chad,Snapchat,Uttarakhand,North,06-11-2022,325795,88343,37549,176195,879,VFbA4leegkXr,Collaboration,5247207.12
JOAFlwiS0k,Vidur Khare,Snapchat,Assam,East,21-07-2021,513865,71340,17417,1033468,4423,zQAJC2OHBM60,Guest Appearance,5719654.29
hQvnHmcAYt,Ira Kibe,Instagram,Mizoram,Unknown,25-12-2022,125957,28628,49577,1439649,6707,i7WwAFVNk5Ki,Patrion,2445190.74
EYV5u3LOFS,Nitya Raja,Instagram,Mizoram,Unknown,27-03-2024,417805,62854,37163,1837827,8644,A0k89aNcKUPp,Patrion,3182722.08
sf3UT0ag36,Hridaan Arora,Facebook,Maharashtra,West,22-08-2021,23846,791,27682,366617,4288,Myt61TX5AUoO,Collaboration,5812288.91
QfhGiJdAXD,Riaan Wali,Twitter / X,Chhattisgarh,Central,22-11-2023,658707,32649,35652,377110,5030,saMWelNM2suh,Patrion,1833341.34
cOpDFTBraz,Ojas Roy,Instagram,Gujarat,West,09-09-2020,242732,33538,31412,2391106,4577,xL8Ljuu5DHEo,Consultancy,4672444.19
ZRdTSYugit,Pranay Soman,Facebook,Meghalaya,Unknown,27-05-2022,705108,93538,16385,2928837,9101,6GYtJCfYqc2R,Collaboration,1011340.31
sar8UKInXw,Ishita Andra,Snapchat,Nagaland,Unknown,07-12-2024,140202,31862,15069,1739512,1088,UtwCScumRH4N,Consultancy,3707034.43
qQc85riUUk,Ojas Bose,Facebook,Sikkim,East,05-01-2022,644325,80163,44600,2008941,6610,PEo4n3etLvox,Sponsorship,7866816.35
p6FVKE1gSq,Aniruddh Jha,Snapchat,Maharashtra,West,21-10-2022,350653,10191,46509,3507036,4031,8qHucnfQlspm,Sponsorship,6087652.86
scXlldJFxt,Mamooty Kant,Snapchat,Arunachal Pradesh,East,27-06-2022,812273,85103,23481,2161410,9517,vYgJ9yS9bCSj,Patrion,8653389.64
frLTGgTVwl,Pihu Bajwa,Twitter / X,Himachal Pradesh,North,12-11-2024,199708,49494,35158,1719449,3360,GTbS8P0oI5Ak,Consultancy,206953.62
4AvsoWOPkd,Piya Sanghvi,Instagram,Chhattisgarh,Central,15-04-2024,610795,61372,45369,2836881,1150,h6IwgMZsAFs6,Consultancy,4236228.77
Kbm98AZwdc,Rasha Chada,Twitter / X,Himachal Pradesh,North,05-06-2021,806866,39067,16663,3352022,1050,WhEoSiGqgwGo,Sponsorship,2411623.75
F9KcJg8RWr,Saanvi Tank,Facebook,Meghalaya,Unknown,14-08-2021,222062,86773,2181,3043625,7871,Q7zUfdVeITaJ,Guest Appearance,1275764.01
LPJ9ZdAKe5,Shanaya Rattan,Instagram,Rajasthan,West,01-01-2020,308860,66819,44176,3669129,1204,g391Fqi9gxvF,Collaboration,8209811.02
6KFQKZZq8w,Abram Ramakrishnan,Instagram,Telangana,South,03-04-2020,166600,57457,22302,109940,6456,Fnm4LnlLnfqu,Consultancy,7967335.65
PKRx8T7nEO,Piya Srivastava,Youtube,Chhattisgarh,Central,17-03-2023,678068,54527,36867,798934,6336,FXtzP3VmWiVG,Patrion,906636.95
hPsZmqnIHy,Ela Chadha,Facebook,Telangana,South,24-10-2022,375493,23287,5143,3132173,6664,qT1ioYmbwLKI,Guest Appearance,2306957.75
c8zV4xknf8,Farhan Sagar,Snapchat,Gujarat,West,08-05-2023,873599,19368,26700,315271,7125,g6OvHeoFcvgJ,Consultancy,9887046.08
1I59HPmdqG,Samiha Rattan,Instagram,Mizoram,Unknown,28-08-2022,489482,2233,12275,14798,2011,QLJPsnunfIK2,Guest Appearance,9495777.45
dfeHPa0SAJ,Madhav Rege,Facebook,Uttarakhand,North,28-10-2023,990849,975,1646,2000538,3748,Fc0V83x6N7sm,Collaboration,354307.69
fqv10cGjXJ,Samiha Suresh,Twitter / X,Goa,West,16-06-2024,639487,97050,9267,4454214,2970,vdPRzHb7waeL,Sponsorship,5586134.26
Rbb3UORJP0,Manjari Ravel,Snapchat,Haryana,North,25-08-2024,522976,19783,11339,340595,7732,LzjURANcar5e,Guest Appearance,4540630.36
TBTLQ0lVFV,Indrans Apte,Snapchat,Kerala,South,27-01-2020,735948,62427,7665,829382,8739,iAb3sezBRhxh,Patrion,1424256.38
6jXsYEkxdf,Indrans Divan,Twitter / X,Himachal Pradesh,North,11-04-2022,490747,92236,16089,3777449,3665,zdzJDPlql98H,Guest Appearance,4259455.29
qC7022HBQ3,Sumer Sami,Facebook,Rajasthan,West,01-04-2023,635221,60291,4934,4022580,3560,KgtTDflMYgwS,Consultancy,723888.19
xgljrcuSLZ,Veer Chatterjee,Twitter / X,Meghalaya,Unknown,17-05-2023,680461,10319,1611,2930856,2302,8csBzHzOq2sQ,Guest Appearance,93950.54
NhC7yko4B4,Priyansh Kapur,Twitter / X,Madhya Pradesh,Central,19-10-2023,315338,43957,46603,1756850,2241,fO6Cs4Lv6qpd,Sponsorship,5175045.27
X4P8UPfuFv,Tejas Kari,Facebook,Manipur,Unknown,28-02-2024,101777,90798,23698,4716664,4648,rJJoosskGGjE,Patrion,7332334.28
H2LR3T5FEm,Vardaniya Sahni,Twitter / X,Arunachal Pradesh,East,04-06-2020,26841,92760,13141,1097320,6262,dqXdHNVglKuy,Guest Appearance,4776428.5
4aA264NI7V,Saira Roy,Instagram,Haryana,North,24-02-2024,846308,93056,1632,1435946,1850,ElxNTeZBBDaV,Consultancy,8355303.33
fE5x7cjp6K,Mahika Swamy,Youtube,West Bengal,East,18-08-2023,865368,10244,49396,1373865,8129,qmoiv3G5k8zU,Consultancy,5258349.95
R5tHkFQosA,Jayan Kohli,Instagram,Bihar,East,18-01-2023,973989,77875,44351,3121687,6743,G3zzIwLeX02F,Guest Appearance,199760.6
Sd6pmzQf5m,Arhaan Venkatesh,Snapchat,Manipur,Unknown,23-08-2021,575654,43583,14241,4832551,7341,sOCsSTI817e2,Consultancy,6151603.26
nZdladOlCc,Devansh Saran,Twitter / X,Andhra Pradesh,South,07-02-2020,653167,44366,3094,2127092,875,dYACTH2bLQkM,Consultancy,4556880.35
fN8pOuGuJA,Priyansh Dugal,Snapchat,Chhattisgarh,Central,08-12-2023,959012,56239,31357,307196,1371,F30e4Zr3L8LU,Patrion,5818996.49
QNGH9eamhj,Rania Kapoor,Youtube,Chhattisgarh,Central,28-12-2023,757540,86955,19425,4693373,6671,gfuP8MVLy8uV,Patrion,1303972.32
LJkxJ95ejg,Eshani Gera,Twitter / X,Telangana,South,01-06-2024,526169,65472,6818,91213,2543,GaGzJC7yzETZ,Sponsorship,3470813.46
iaCoPZI3iS,Alisha Rau,Youtube,Goa,West,02-01-2020,138471,89420,8790,3283280,6908,05IGfwV8kpTo,Consultancy,8703662.92
rSK6FeS5DN,Saira Badami,Twitter / X,Telangana,South,22-08-2020,400852,65787,21348,3829441,9455,HtEulwpZ878p,Guest Appearance,7139064.7
l7YNwejz84,Veer Hans,Youtube,Manipur,Unknown,09-10-2024,891875,35087,33436,1095201,1526,LYMM82FBGIP4,Sponsorship,6796523.16
MNNHC4PV24,Farhan Gokhale,Instagram,Kerala,South,06-02-2021,577468,2753,27670,1429773,2339,u19TSaIWxlWS,Guest Appearance,1164388.89
rxcoweWpCj,Kimaya Chhabra,Instagram,Uttar Pradesh,North,28-05-2023,357657,85178,16779,2330513,7887,NdtK3C7xXPjd,Guest Appearance,6018434.97
76CoDBDCxn,Bhavin Suresh,Facebook,Gujarat,West,22-05-2022,517872,63406,48945,3898235,4683,7OahVgGiY2ne,Patrion,6842611.62
PAWQtFPNky,Suhana Bir,Facebook,Arunachal Pradesh,East,04-05-2023,640773,43441,38349,1369028,5926,Pg3zWwONPAOE,Collaboration,6598351.54
Uf7GpgxWRL,Hansh Kant,Twitter / X,Rajasthan,West,06-12-2023,345150,9682,8979,4759746,8039,nR7p2ANnoTcC,Collaboration,8244731.87
3EO4IyKmDt,Tushar Bains,Youtube,Mizoram,Unknown,22-02-2022,413996,70275,47619,2862519,3033,3CX9H5yoAqXU,Consultancy,7121244.06
bINR4yeKeF,Faiyaz Kumar,Instagram,Meghalaya,Unknown,23-11-2023,920267,33866,11328,272264,2894,HLmRgefF7nSx,Sponsorship,7958799.05
fNrwnYjefy,Hridaan Ravi,Instagram,Tripura,Unknown,11-07-2020,3389,30551,16252,1600682,2578,jNCR3TS7sL4c,Consultancy,9368134.18
y7YcIkBOFq,Ivan Sankar,Youtube,Sikkim,East,04-01-2021,758770,42511,37978,1641871,6855,uHq5EiILo4a7,Consultancy,126988.78
j947OZiqci,Lavanya Behl,Youtube,Nagaland,Unknown,07-02-2024,224955,3880,5612,4563306,9924,UGtLZ4fCEdXF,Consultancy,7760360
BIyxPJgCgO,Kiaan Kade,Instagram,Mizoram,Unknown,13-07-2024,951699,12919,40659,1805050,4693,2aozQAtLkohf,Collaboration,3734544.02
sDHtIxIR62,Nishith Baria,Youtube,Haryana,North,22-09-2022,786226,29874,16102,2826818,2099,IXGbeXR5O5u7,Patrion,9003403.76
12VMY4qCB6,Mahika Warrior,Twitter / X,Odisha,East,09-06-2023,684896,15867,5981,1885712,7182,s17ikK7L3CE8,Guest Appearance,6934271.52
4AmcABdT0q,Aayush Lall,Twitter / X,Andhra Pradesh,South,08-09-2024,120442,56696,46754,2634599,640,dGiuOjMullzg,Collaboration,8656990.78
zngbCNgjXR,Purab Sinha,Facebook,Tripura,Unknown,22-08-2020,942531,73109,16930,2360597,6631,wvxs1cFTLSSJ,Collaboration,9959172.27
LZoKmEIXc1,Tanya Majumdar,Youtube,Haryana,North,28-06-2022,141644,58862,35569,3521214,7116,iGPnENuGUzGA,Sponsorship,3992023.53
Ff4mwhgxOW,Adira Dhar,Twitter / X,Himachal Pradesh,North,06-07-2020,13470,75799,34222,883867,7739,FM2xWYjnXd00,Consultancy,7171042.38
VKKUS5STjg,Mohanlal Chauhan,Instagram,Meghalaya,Unknown,08-04-2020,281575,42375,36034,771721,8125,VlZCGi69yD5m,Patrion,3781006.33
7CsTZdwhPC,Darshit Maharaj,Twitter / X,Tamil Nadu,South,07-12-2020,834489,85887,47908,1329006,9025,Zkwv3mN7SIAv,Sponsorship,9666810
LO6OvjsUp8,Vanya Dhingra,Snapchat,Jharkhand,East,07-10-2022,455455,48853,4022,1376184,8632,Aymg5gAj2Y37,Sponsorship,3359853.54
q09yoDrVhE,Saanvi Rajan,Snapchat,Madhya Pradesh,Central,13-07-2024,655700,16381,39906,1437421,5401,1S7A8Rf3xadQ,Patrion,2809524.53
eILw3CE1DM,Anahi Dayal,Facebook,Mizoram,Unknown,13-03-2024,571608,47197,15847,869500,3104,jOiGMqGdgEHo,Guest Appearance,6817370.75
PTM9uqKvgg,Riya Babu,Twitter / X,Arunachal Pradesh,East,15-10-2021,954546,11487,29904,328658,1296,KE6I7IwT5CAX,Guest Appearance,9772569.52
Tinxdt9Gtw,Kiara Sawhney,Facebook,Meghalaya,Unknown,06-03-2024,600229,22374,24919,2548474,8327,D2r3zVkUDcyi,Collaboration,5945973.76
zMHyqrTNGr,Prisha Sehgal,Facebook,Tripura,Unknown,19-03-2024,754294,85893,4772,4055079,9926,yiGyI0joNAUc,Collaboration,1480713.8
GoHwHfrVTA,Samiha Anand,Twitter / X,West Bengal,East,11-01-2020,463155,71573,12106,1699076,9492,5sGCKCicSzYp,Guest Appearance,6484392.26
SP6GnZRsQN,Nehmat Tank,Twitter / X,Goa,West,09-12-2021,879255,20204,4325,3011589,1156,qdpttgPmL88U,Patrion,1923981.58
XZSFEJ6G4J,Kanav Iyer,Twitter / X,Sikkim,East,04-08-2020,155664,1959,4618,1474445,7561,FPqEIyGjT2T2,Consultancy,3691819.53
GUuJINTZHp,Aaryahi Master,Facebook,Andhra Pradesh,South,11-05-2022,272450,60761,23725,2850486,10000,olgOCQTjJfxp,Sponsorship,5555175.12
jcD7pyDY0d,Kismat Bedi,Snapchat,Tripura,Unknown,24-01-2020,797455,96375,6762,4418211,7248,t2InnmzjNBB7,Guest Appearance,3746842.04
14930Q026F,Lavanya Gaba,Twitter / X,Nagaland,Unknown,23-07-2023,731099,33339,38409,2797903,1374,Akk1UxoZL4Jm,Sponsorship,5637732.99
GCZIrcvuc6,Prerak Agarwal,Instagram,Tamil Nadu,South,22-09-2020,780775,89755,45419,1937070,2288,7HrT4KFOg5G1,Sponsorship,850586.9
WGW7gt9tqY,Romil Baral,Twitter / X,Punjab,North,12-12-2022,298667,58793,42588,3552280,410,wlcK3zgtLHO6,Guest Appearance,8497034.85
PRTZ1AjW9d,Sumer Hayre,Facebook,Chhattisgarh,Central,28-06-2024,88622,8533,34927,2384797,80,biSaqnmNhSgG,Consultancy,8297571.36
ctshG20gYa,Purab Bahl,Youtube,Andhra Pradesh,South,19-05-2024,998616,92723,47859,3384723,5825,PvWyvsb0GriQ,Collaboration,401702.9
NuxzB3qyHd,Zain Batra,Youtube,Uttarakhand,North,17-08-2024,208640,31965,47373,4539627,496,HXu4pbkedWqr,Guest Appearance,3650210.45
OacvfCZLUV,Purab Ray,Twitter / X,Punjab,North,12-03-2023,20839,51202,19858,79514,1687,rFPHiSL7fus2,Guest Appearance,6035159.12
u4XtwI9qfx,Lakshay Thakkar,Youtube,Rajasthan,West,15-05-2024,521352,55973,42161,4804280,7290,F3fY0Wf7Jo69,Sponsorship,2130392.09
CnPPuQljLk,Abram Dyal,Snapchat,Telangana,South,02-06-2024,791131,61620,16410,3800774,1060,86rqP4n3CyIk,Collaboration,8005916.8
hlXurOcqh4,Anaya Rastogi,Snapchat,Himachal Pradesh,North,05-02-2021,53295,69458,14352,3887831,1586,6RsTwT9S4Pik,Patrion,2835252.05
THkxBUzPwn,Abram Venkataraman,Facebook,West Bengal,East,10-08-2024,271492,99231,46322,397639,4981,EPDCfrWANOOk,Sponsorship,5546158.69
HMmpy994YM,Nitara Brar,Twitter / X,Haryana,North,18-09-2024,787873,75736,18586,3934104,9530,mjaWCbaw5B8j,Patrion,3719118.71
t1nqu2Vu5h,Hiran Wali,Facebook,Andhra Pradesh,South,16-04-2024,482360,20340,698,38331,8719,MBMr5PamUPZS,Collaboration,6482991.55
NTpfEOxXKi,Rania Bail,Instagram,Kerala,South,11-01-2024,306766,66079,15636,2773425,241,2FSO3YqwepHQ,Patrion,1082783.21
VCTjOHLB72,Faiyaz Sidhu,Snapchat,Madhya Pradesh,Central,09-02-2023,834356,72998,621,28617,6980,iTsaZMLpO7Py,Guest Appearance,8590637.74
8uzuJAiw3z,Kabir Varkey,Instagram,Andhra Pradesh,South,16-05-2022,20163,34488,20239,3025180,7903,jdiGDCfWiccc,Guest Appearance,5250771.04
MJgBbMGXyd,Dhruv Gera,Instagram,West Bengal,East,26-08-2024,265250,67879,44337,1926290,81,wrmdSQWKzCIX,Patrion,5122349.17
1lzKD2iBsi,Arhaan Kanda,Facebook,Meghalaya,Unknown,26-05-2021,726804,25047,17830,118843,7591,wXPKFFvYTpjC,Collaboration,7858480.72
4lFNtbiUEy,Diya Goyal,Facebook,Kerala,South,01-08-2020,506792,83497,1922,4758288,5717,212B5yrpd9ze,Guest Appearance,5245262.67
ET9bs3QfNE,Adah Chanda,Instagram,Tripura,Unknown,17-09-2020,436569,88452,38755,3694023,3316,vrGXwfP4MMmC,Sponsorship,751029.05
dHBF2W5Mfw,Trisha Rout,Facebook,Nagaland,Unknown,08-05-2024,521888,56806,7693,614646,7417,7NU5njkpAIox,Sponsorship,9291108.96
7SlQMBEHFw,Ojas Kumer,Facebook,Maharashtra,West,10-07-2020,928274,82645,15841,2177580,6574,cWGfyv1xWsbA,Guest Appearance,9646970.45
R0OqwsXt4b,Sumer Raman,Instagram,Gujarat,West,26-02-2020,536651,97144,9582,2326586,2916,kbrzugEMyRyZ,Guest Appearance,7450140.76
48IrJSMXGH,Jiya Chanda,Instagram,Himachal Pradesh,North,19-11-2020,745488,36448,26777,4796064,4713,DoEVoFJE28IS,Guest Appearance,8049674.03
9R7eyMMBCz,Sana Sood,Snapchat,Goa,West,18-02-2023,809199,33444,27990,1956573,5677,TIHPnWhPoQVW,Consultancy,3032720.4
Xx4csDqWWu,Myra Dey,Youtube,Maharashtra,West,19-09-2022,72775,77542,46437,4163052,8334,rMfeBXHwYe76,Sponsorship,2964849.63
eCDtix2oGU,Shlok Krishnamurthy,Youtube,Karnataka,South,21-01-2022,918153,48728,30326,4970068,9660,Bwg1CONmmank,Consultancy,5887759.88
GQQrCwikDc,Nayantara Varkey,Youtube,Bihar,East,22-02-2024,781657,99461,23675,3239952,4455,SgCTABaos4NT,Sponsorship,2624880.29
Hyvrl8qy5j,Parinaaz Thaker,Instagram,Uttar Pradesh,North,05-12-2022,148820,46423,42595,2829178,3050,7SnwgVdqse4E,Sponsorship,516685.95
EyloaHkzyH,Nirvi Biswas,Snapchat,Assam,East,12-04-2024,78688,54806,28686,2081754,6111,aG79fY0bkIRe,Patrion,2798405.37
bQ5K4NIa1e,Ryan Virk,Youtube,Telangana,South,12-11-2021,950953,28686,7626,306358,2148,V9UmDa1NNPFT,Patrion,2611031.65
RMADFj2uC8,Kimaya Bhavsar,Youtube,Maharashtra,West,23-08-2024,579326,83828,24793,434922,1676,CGwXfSJYDENS,Consultancy,6143238.57
BQJTI8Mu8m,Saira Khare,Twitter / X,Tamil Nadu,South,05-11-2022,294446,22524,31199,3498982,6329,QkHwRtYPsTV2,Guest Appearance,4141316.22
4jzfH7o2JX,Samaira Agate,Twitter / X,Odisha,East,06-11-2022,485286,62107,12622,1408124,1881,Twdkyt1rUivE,Collaboration,1417269.05
ZtsjDiHJ0c,Emir Ranganathan,Youtube,Meghalaya,Unknown,05-09-2021,598670,51479,32669,4329566,1482,so6iz6Ziba1n,Collaboration,4800836.53
xwqZeXRCfx,Aarav Aggarwal,Instagram,Andhra Pradesh,South,01-07-2020,144586,16166,25176,4806226,9174,93YJFVzVuNaC,Collaboration,2262847.13
lE03yX8Q8g,Ahana  Sabharwal,Facebook,Tamil Nadu,South,22-01-2024,584939,43173,33933,2757145,8637,IFe3sFolHqae,Collaboration,5254787.67
jzF1PjOfpZ,Ivan Jain,Facebook,Bihar,East,28-12-2024,166196,35087,27366,23393,1593,W7IMnMrQL04e,Consultancy,7072994.61
jBcu935kZW,Jiya Chanda,Facebook,Rajasthan,West,16-08-2024,447207,18066,2863,2442643,3825,KHr3LwckkUWr,Consultancy,981320.62
s5RQY4xksX,Vanya Saraf,Twitter / X,Maharashtra,West,23-01-2021,520074,78383,42059,574896,5905,UEZh5o4iK0aF,Guest Appearance,2968781.35
sTnE47CPKL,Nishith Walia,Snapchat,Tamil Nadu,South,24-08-2024,623628,88087,11984,3991216,7117,HpxTAscsF0mt,Sponsorship,3443457.52
fhK7E9eByK,Raghav Rama,Facebook,Uttar Pradesh,North,14-05-2020,116063,85721,14499,2818368,5038,M0zsbopBqZtN,Guest Appearance,3088593.62
b7m6oNavX6,Ishita Anne,Instagram,Kerala,South,08-05-2021,474278,44502,13357,1292504,9122,5RpF8IFOaPBL,Sponsorship,3912173.55
ilTCqxjyv1,Faiyaz Raja,Facebook,Jharkhand,East,04-05-2022,80899,25779,8706,3250043,4974,QpdAyc8zEpJT,Patrion,7676874.02
VkiErJXehQ,Badal Yadav,Snapchat,Telangana,South,20-05-2021,390139,83189,36063,2184487,8264,Yw2X6MnWj4wQ,Patrion,9150359.57
7I4LuWEiaf,Nitya Contractor,Instagram,Uttarakhand,North,15-08-2020,121826,50353,2545,4155531,6789,cRFvtV9zKR0e,Collaboration,6895673.68
q9A1Z3gN8H,Ishaan Bhardwaj,Twitter / X,Jharkhand,East,14-07-2022,400101,42146,36505,1578053,6865,4zCxiO0z9fle,Consultancy,9579812.81
mW6maqVUV1,Inaaya  Dewan,Snapchat,Arunachal Pradesh,East,21-09-2024,841608,89503,41858,1719909,7114,lAaPCiMwDNgd,Sponsorship,575572.14
v5VQQZxoht,Aarna Kohli,Youtube,Haryana,North,16-05-2021,55405,44313,2181,2044783,9147,q2Xo8r06Y81i,Patrion,4584400.04
EcfX0CP6OY,Ranbir Mahajan,Youtube,Sikkim,East,16-08-2020,654135,64854,965,3213683,7383,f4yfdeRilcoW,Guest Appearance,1797053.46
RvrQ5qbLaE,Emir Hans,Facebook,Jharkhand,East,07-03-2023,673147,97183,9328,2963042,832,1YzIgB2SvGCv,Sponsorship,5983531.04
IxE1ZVJC5S,Kiara Raju,Twitter / X,Haryana,North,09-03-2021,440445,41905,47075,2684017,6549,QwJMHmG8VLa9,Sponsorship,7848112.13
uVkLc84852,Aayush Babu,Youtube,Odisha,East,15-03-2022,715086,23651,32764,1364839,2232,OCynecx6Dcib,Consultancy,2970189.99
BetFlaymMw,Azad Tank,Facebook,Mizoram,Unknown,01-03-2022,462158,5697,12209,4517205,7655,zv4Tp9CM1Jq6,Guest Appearance,255195.94
bijqeOcJWS,Purab Kari,Youtube,Bihar,East,10-08-2020,233762,55959,23076,4739099,3440,JFCGWhJu7hHu,Sponsorship,4195851.82
L7kMycC0q4,Dhanush Wable,Snapchat,Punjab,North,13-06-2024,609122,57149,7830,1308631,2872,uomc87nJYhBk,Guest Appearance,1794274.3
BsFwBsMsQG,Ayesha Saxena,Instagram,Nagaland,Unknown,28-02-2024,647608,12486,31299,4400255,2047,0gRrgRjJTAhF,Collaboration,5742140.16
2lrJbjFpUM,Jivika Dhingra,Instagram,Chhattisgarh,Central,11-11-2023,263640,34751,368,4260369,8234,PKc3JoqWxm5j,Collaboration,2194382.05
pC21uzcwsw,Abram Varughese,Youtube,West Bengal,East,11-04-2022,517783,42742,5757,4492550,2609,LngV3lsJiXSh,Guest Appearance,4051365.49
rESxTbnRCA,Diya Bhavsar,Facebook,Himachal Pradesh,North,24-03-2022,949536,41936,18398,4817689,7423,vDKe0nc4eR4l,Sponsorship,5863009.9
h3Jk4lH36g,Eshani Thakur,Snapchat,Arunachal Pradesh,East,20-03-2024,832268,76763,25075,367932,1230,YdR8TiWMBfWP,Patrion,7935098.69
kUX9I3rLyn,Divij Gola,Twitter / X,Goa,West,11-09-2024,894027,65815,22609,2523279,9399,DOQDiQbcAJjk,Patrion,5143373.55
PMhv5j3oUy,Bhamini Dasgupta,Snapchat,Sikkim,East,18-01-2021,642703,20450,9586,3550053,4393,Q0x2YVm228rt,Collaboration,9956527.9
3bCwezyF8F,Nirvaan Uppal,Facebook,Tripura,Unknown,22-05-2023,900706,69888,1083,3872858,8475,Fb28pibSHJHl,Collaboration,6911474.13
dtAfUyuYqC,Yuvraj  Tiwari,Instagram,Telangana,South,11-12-2024,685033,76694,2905,4083514,5259,JqxzNOYcDPKr,Guest Appearance,1066610.14
pdZhipihGP,Aradhya Kalla,Twitter / X,Arunachal Pradesh,East,16-11-2021,647461,49082,9712,2129898,7074,1NNlYNRCJPPs,Sponsorship,1724726.65
y280zgSiAf,Shayak Varma,Twitter / X,Maharashtra,West,02-01-2020,554840,67410,38116,4457880,1580,SdxRJZPypRER,Patrion,487907.85
DiuiRfzaTV,Diya Lalla,Facebook,Madhya Pradesh,Central,17-09-2021,980690,94904,44888,2824023,6192,9gQe6QC0b8aJ,Sponsorship,2229601.97
hsQ2GqGaU1,Suhana Keer,Twitter / X,Mizoram,Unknown,02-10-2022,325821,77932,5286,3515206,8668,dhSgsXP9jaF8,Collaboration,95581.37
JBHcbxSnWu,Divit Balasubramanian,Twitter / X,Rajasthan,West,04-08-2023,249649,76585,49777,3216347,6907,vVVH29Me175X,Patrion,469133.72
vSmJavCEHv,Anika Bassi,Facebook,Arunachal Pradesh,East,09-02-2021,777465,84097,10606,3942271,6106,Mzi5w2zm7n4j,Patrion,2891526.39
hwnOA4agDG,Rania Sastry,Youtube,Uttarakhand,North,01-03-2023,543333,68393,30497,3304104,8088,cG0XdryfQSu3,Collaboration,917401.16
fxMA2E7KNF,Shlok Kamdar,Facebook,Sikkim,East,13-05-2022,858339,69679,28635,758639,8550,1MKGZQsIS4Nz,Collaboration,8302648.83
Yv9QIUoAXE,Nayantara Kannan,Instagram,Tripura,Unknown,14-10-2022,956579,14873,35023,1091696,5252,UMHJ8PKd7YN3,Consultancy,4217149.93
wYbeS25kf5,Myra Venkatesh,Snapchat,Bihar,East,23-02-2020,676417,24062,35517,3827628,548,zYynwH1tfuVO,Consultancy,3053161.81
nGFF9kV3Xk,Nayantara Mahal,Snapchat,Uttarakhand,North,10-12-2020,627300,8643,12193,696543,3530,Y7nb3Q23YuDm,Collaboration,9507672.74
AR0AlJTNZN,Trisha Saha,Facebook,Sikkim,East,04-10-2023,209059,14004,33097,4211001,2053,b9AwLLaYbiOi,Consultancy,8796415.15
TD0lkdQTy9,Aayush Ghose,Facebook,Karnataka,South,23-07-2023,591611,61919,13575,4434653,9364,MZg0DliMiton,Patrion,2734244.46
gHd3mQO6EK,Miraya Jaggi,Youtube,Uttarakhand,North,02-07-2024,507417,28725,14013,3599189,4654,wJdpBwcYBwNM,Consultancy,732937.33
izR6zinNSW,Aaina Ravi,Youtube,Jharkhand,East,08-07-2020,336722,33845,33552,4601295,9251,p7jpiM0mV4Mn,Collaboration,3105513.86
giMen0co7U,Nitara Mall,Facebook,Odisha,East,23-06-2022,852929,71275,16056,1310225,8239,yghQ6qsSUNRn,Sponsorship,8128310.78
Nme7ALxqRJ,Nakul Sarin,Twitter / X,Gujarat,West,26-05-2022,384066,72430,2722,1596654,6062,RdqlvEhoVcXV,Sponsorship,476145.1
